priority,symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,perChange30d,date365dAgo,date30dAgo,chartTodayPath,chart30dPath,chart365dPath,series,meta
1,NIFTY 500,NIFTY 500,22621.55,22701.6,22456.45,22481.3,22697.8,-216.5,-0.95,1924080051.76,24144.2,19519.85,2320196889,0,904736497299.03,06-Mar-2026 16:00:00,6.887368394894017,-15.171479289031426,9.95,-4.07,05-Mar-2025,03-Feb-2026,https://nsearchives.nseindia.com/today/NIFTY-500.svg,https://nsearchives.nseindia.com/30d/NIFTY-500.svg,https://nsearchives.nseindia.com/365d/NIFTY-500.svg,,
0,MAZDOCK,MAZDOCKEQN,2383.3,2560.0,2370.1,2478.0,2352.5,125.5,5.33,187737297977.88,3775.0,2125.9,12648976,0,31547431572.32,,34.35761589403973,-16.562397102403683,10.51,3.15,06-Mar-2025,06-Feb-2026,https://nsearchives.nseindia.com/today/MAZDOCKEQN.svg,https://nsearchives.nseindia.com/30d/MAZDOCK-EQ.svg,https://nsearchives.nseindia.com/365d/MAZDOCK-EQ.svg,EQ,"{'symbol': 'MAZDOCK', 'companyName': 'Mazagon Dock Shipbuilders Limited', 'industry': 'Ship Building & Allied Services', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE249Z01020', 'slb_isin': 'INE249Z01020', 'listingDate': '2020-10-12', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '06-Mar-2026 16:00:00', 'preOpenTime': '06-Mar-2026 09:07:43', 'QuotePreOpenFlag': False}}"
0,ICICIBANK,ICICIBANKEQN,1339.0,1357.6,1310.4,1315.1,1357.6,-42.5,-3.13,9376953356229.75,1500.0,1206.3,22778852,0,30132776579.68,,12.326666666666672,-9.01931526154356,7.97,-6.47,06-Mar-2025,06-Feb-2026,https://nsearchives.nseindia.com/today/ICICIBANKEQN.svg,https://nsearchives.nseindia.com/30d/ICICIBANK-EQ.svg,https://nsearchives.nseindia.com/365d/ICICIBANK-EQ.svg,EQ,"{'symbol': 'ICICIBANK', 'companyName': 'ICICI Bank Limited', 'industry': 'Private Sector Bank', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': True, 'isSuspended': False, 'tempSuspendedSeries': ['E2', 'IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE090A01021', 'slb_isin': 'INE090A01021', 'listingDate': '1997-09-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '06-Mar-2026 16:00:00', 'preOpenTime': '06-Mar-2026 09:07:43', 'QuotePreOpenFlag': False}}"
0,HDFCBANK,HDFCBANKEQN,868.05,871.7,855.1,857.2,877.75,-20.55,-2.34,13080842012725.19,1020.5,835.03,34439647,0,29704195537.5,,16.00195982361587,-2.654994431337805,1.37,-8.92,06-Mar-2025,06-Feb-2026,https://nsearchives.nseindia.com/today/HDFCBANKEQN.svg,https://nsearchives.nseindia.com/30d/HDFCBANK-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCBANK-EQ.svg,EQ,"{'symbol': 'HDFCBANK', 'companyName': 'HDFC Bank Limited', 'industry': 'Private Sector Bank', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': True, 'isSuspended': False, 'tempSuspendedSeries': ['W3', 'IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE040A01034', 'slb_isin': 'INE040A01034', 'listingDate': '1995-11-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '06-Mar-2026 16:00:00', 'preOpenTime': '06-Mar-2026 09:07:43', 'QuotePreOpenFlag': False}}"
0,RELIANCE,RELIANCEEQN,1396.5,1424.3,1390.3,1407.0,1389.4,17.6,1.27,9473579316301.68,1611.8,1114.85,19311971,0,27285111347.06,,12.706291103114529,-26.20531910122439,16.32,-3.02,06-Mar-2025,06-Feb-2026,https://nsearchives.nseindia.com/today/RELIANCEEQN.svg,https://nsearchives.nseindia.com/30d/RELIANCE-EQ.svg,https://nsearchives.nseindia.com/365d/RELIANCE-EQ.svg,EQ,"{'symbol': 'RELIANCE', 'companyName': 'Reliance Industries Limited', 'industry': 'Refineries & Marketing', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE002A01018', 'slb_isin': 'INE002A01018', 'listingDate': '1995-11-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '06-Mar-2026 16:00:00', 'preOpenTime': '06-Mar-2026 09:07:43', 'QuotePreOpenFlag': False}}"
0,LTFOODS,LTFOODSEQN,443.0,471.95,387.15,398.8,430.15,-31.35,-7.29,54673531877.26,518.55,288.25,56352435,0,24362848223.55,,23.09324076752482,-38.352124891587174,13.99,-0.45,06-Mar-2025,06-Feb-2026,https://nsearchives.nseindia.com/today/LTFOODSEQN.svg,https://nsearchives.nseindia.com/30d/LTFOODS-EQ.svg,https://nsearchives.nseindia.com/365d/LTFOODS-EQ.svg,EQ,"{'symbol': 'LTFOODS', 'companyName': 'LT Foods Limited', 'industry': 'Other Agricultural Products', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE818H01020', 'slb_isin': 'INE818H01020', 'listingDate': '2006-12-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '06-Mar-2026 16:00:00', 'preOpenTime': '06-Mar-2026 09:07:43', 'QuotePreOpenFlag': False}}"
0,SBIN,SBINEQN,1168.5,1169.3,1138.0,1139.8,1169.5,-29.7,-2.54,4715937961972.25,1234.7,717.0,20333328,0,23454290514.72,,7.686077589697909,-58.96792189679218,55.7,6.88,06-Mar-2025,06-Feb-2026,https://nsearchives.nseindia.com/today/SBINEQN.svg,https://nsearchives.nseindia.com/30d/SBIN-EQ.svg,https://nsearchives.nseindia.com/365d/SBIN-EQ.svg,EQ,"{'symbol': 'SBIN', 'companyName': 'State Bank of India', 'industry': 'Public Sector Bank', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': True, 'isSuspended': False, 'tempSuspendedSeries': ['N1', 'N3', 'N4', 'IL', 'N2', 'N5', 'N6'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE062A01020', 'slb_isin': 'INE062A01020', 'listingDate': '1995-03-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '06-Mar-2026 16:00:00', 'preOpenTime': '06-Mar-2026 09:07:43', 'QuotePreOpenFlag': False}}"
0,JWL,JWLEQN,254.8,305.0,251.3,304.1,254.8,49.3,19.35,41465451942.51,457.0,246.2,75937223,0,22073431981.64,,33.45733041575492,-23.51746547522341,-0.8,1.86,06-Mar-2025,06-Feb-2026,https://nsearchives.nseindia.com/today/JWLEQN.svg,https://nsearchives.nseindia.com/30d/JWL-EQ.svg,https://nsearchives.nseindia.com/365d/JWL-EQ.svg,EQ,"{'symbol': 'JWL', 'companyName': 'Jupiter Wagons Limited', 'industry': 'Railway Wagons', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE209L01016', 'slb_isin': 'INE209L01016', 'listingDate': '2010-10-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '06-Mar-2026 16:00:00', 'preOpenTime': '06-Mar-2026 09:07:43', 'QuotePreOpenFlag': False}}"
0,BHARTIARTL,BHARTIARTLEQN,1900.0,1902.1,1867.1,1873.0,1907.0,-34.0,-1.78,5204491882242.54,2174.5,1577.1,10896859,0,20511484601.47,,13.86525638077719,-18.76228520702556,15.13,-8.11,06-Mar-2025,06-Feb-2026,https://nsearchives.nseindia.com/today/BHARTIARTLEQN.svg,https://nsearchives.nseindia.com/30d/BHARTIARTL-EQ.svg,https://nsearchives.nseindia.com/365d/BHARTIARTL-EQ.svg,EQ,"{'symbol': 'BHARTIARTL', 'companyName': 'Bharti Airtel Limited', 'industry': 'Telecom - Cellular & Fixed line services', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE397D01024', 'slb_isin': 'INE397D01024', 'listingDate': '2002-02-15', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '06-Mar-2026 16:00:00', 'preOpenTime': '06-Mar-2026 09:07:43', 'QuotePreOpenFlag': False}}"
0,AXISBANK,AXISBANKEQN,1347.0,1347.9,1313.5,1314.9,1349.1,-34.2,-2.54,3760988678677.46,1418.3,999.2,11629935,0,15407570486.7,,7.290418106183449,-31.595276220976782,27.15,-1.99,06-Mar-2025,06-Feb-2026,https://nsearchives.nseindia.com/today/AXISBANKEQN.svg,https://nsearchives.nseindia.com/30d/AXISBANK-EQ.svg,https://nsearchives.nseindia.com/365d/AXISBANK-EQ.svg,EQ,"{'symbol': 'AXISBANK', 'companyName': 'Axis Bank Limited', 'industry': 'Private Sector Bank', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': True, 'isSuspended': False, 'tempSuspendedSeries': ['IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE238A01034', 'slb_isin': 'INE238A01034', 'listingDate': '1998-11-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '06-Mar-2026 16:00:00', 'preOpenTime': '06-Mar-2026 09:07:43', 'QuotePreOpenFlag': False}}"
